keyword,title,link,summary,date
LG 에너지솔루션,전기차 캐즘에 LG엔솔도 휘청…끝없는 배터리 한파 [종합],https://www.etoday.co.kr/news/view/2377846," 이투데이=김민서 기자 | LG에너지솔루션 2분기 잠정 영업익 1953억 원 전년동기대비 57.6% 감소…AMPC 제외시 적자 전기차 캐즘 속 길어지는 'K-배터리' 한파 ""제품군 다각화·투자 속도 조절"" 국내 배터리 업계에 불어닥친 한파가 길어지고 있다. 주력 시장인 북미·유럽의 전기차 수요 부진이 지속되는... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 2분기 잠정 영업익 1953억 원…AMPC 제외 시 적자 [1보]",https://www.etoday.co.kr/news/view/2377751," 이투데이=김민서 기자 | LG에너지솔루션은 올해 2분기 잠정 실적을 발표하고 매출 6조1619억 원, 영업이익 1953억 원을 기록했다고 8일 밝혔다. 지난해 같은 기간과 비교하면 매출은 29.8%, 영업이익은 57.6% 각각 감소했다. 올해 1분기 대비 매출은 0.5%, 영업이익은 24.2% 증가했다. 미국... ",2024-07-08
LG 에너지솔루션,"'전기차 한파' LG엔솔, 하반기 먹구름 걷힐까",https://zdnet.co.kr/view/?no=20240708140218," LG에너지솔루션이 핵심 공급처인 전기차 시장 수요 정체(캐즘) 영향을 받아 2분기 부진한 성적표를 받은 가운데, 하반기 고객사의 북미 시장 신규 모델 다수 출시가 예정돼 있어 실적이 개선될지 주목된다. 8일 LG에너지솔루션은 2분기 연결 기준 잠정 실적으로 매출 6조1천619억원, 영업이익 1천953억원을... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 2분기 영업이익 1천953억원…57.6% 감소",https://biz.sbs.co.kr/article_hub/20000180332?division=NAVER," 전기차 캐즘(일시적 수요 정체) 여파에 LG에너지솔루션이 2분기 부진한 성적을 거뒀습니다. LG에너지솔루션은 2분기 잠정 매출 6조1천619억원, 영업이익 1천953억원을 기록했다고 오늘(8일) 발표했습니다. 지난해 2분기와 비교해 매출은 29.8% 줄었고, 영업이익은 57.6% 감소했습니다. 실적 부진에 대해... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, IRA 혜택 제외시 적자…업황 부진",https://www.bloter.net/news/articleView.html?idxno=618940," LG에너지솔루션은 8일 2분기 연결기준 잠정 영업이익 1953억원을 기록했다고 공시했다. 지난해 1분기 영업이익 4606억원 보다 57.6% 감소한 수치다. 미국 IRA에 따른 첨단 제조 생산 세액공제(AMP) 혜택이 2분기 영업이익에 포함됐으며, 세제 혜택 제외시 2분기 영업손실액은 2525억원이다. 2분기... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 2분기 영업익 ‘반토막’…""근본 경쟁력 키운다""",https://www.newsis.com/view/NISX20240708_0002802535," 전기차 수요 위축 영향으로 LG에너지솔루션의 올 2분기 영업이익이 지난해 같은 기간 대비 절반 수준에 그쳤다. 특히 IRA(미국 인플레이션 방지법)에 따른 AMPC(첨단제조세액공제)를 감안할 경우 사실상 적자 폭이 지난 분기보다 더 커졌다. LG에너지솔루션은 올 2분기 매출 6조1619억원, 영업이익... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 2분기 IRA 세액공제 빼면 2525억원 적자",https://zdnet.co.kr/view/?no=20240708102358," LG에너지솔루션이 지난 1분기에 이어 2분기도 미국 인플레이션감축법(IRA) 상 세액공제분을 제하면 적자를 기록한 것으로 나타났다. LG에너지솔루션은 2분기 연결기준 잠정 실적으로 매출 6조1천619억원, 영업이익 1천953억원을 기록했다고 8일 밝혔다. 전년 동기 대비 매출은 29.8%, 영업이익은 57.6% 각각... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 1분기에 이어 2분기도 보조금 빼면 적자",https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202407080126&t=NNv," 전기차 수요 둔화 속에, LG에너지솔루션의 2분기 영업이익이 반토막 났습니다. 미국 정부로부터 받은 세액공제 분을 빼면 1분기에 이어 2분기도 적자 늪에서 벗어나지 못한 것으로 나타났습니다. 강미선 기자의 보도입니다. <기자> LG에너지솔루션이 올해 2분기 미국 인플레이션감축법(IRA)에 따른 세제... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 2분기 영업익 1953억…AMPC 빼면 2525억 적자",https://www.dailian.co.kr/news/view/1380847/?sc=Naver, LG에너지솔루션은 올해 2분기 영업이익이 1953억원으로 전년 동기 대비 57.6% 감소한 것으로 잠정 집계됐다고 8일 밝혔다. 같은 기간 매출은 6조1619억원으로 29.8% 줄었다. 미국 인플레이션감축법(IRA) 첨단 제조 생산 세액공제(AMPC) 제도(45X)에 따른 세액공제(4478억원)를 제외하면 영업손실... ,2024-07-08
LG 에너지솔루션,협력사 사정까지 신경써야…EU 공급망 실사지침 발효에 '발등의 불',https://biz.sbs.co.kr/article_hub/20000180444?division=NAVER," LG에너지솔루션은 정기 ESG 평가를 통해 협력사를 관리하고 있습니다. 근로 여건 및 인권, 윤리경영, 온실가스, 환경 등 분야에 대해 서면심사하고, 이후 고위험군으로 선별되는 협력사에 대해서는 현장실사를 진행합니다. 올해부터는 N차 공급망을 연결한 관리시스템을 개발해 공급망 추적성을 강화해... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 2Q 영업익 1천953억·58%↓…세액공제 빼면 2천500억 적자",https://news.einfomax.co.kr/news/articleView.html?idxno=4316148, 시장 전망치 하회…직전 분기 대비 매출·이익 반등 LG에너지솔루션[373220]이 올해 2분기 시장 전망치를 밑도는 실적을 발표했다. 미국 인플레이션 감축법(IRA)에 따른 세액공제 효과를 빼면 2천500억원 넘는 적자다. LG에너지솔루션 폴란드 브로츠와프 공장[출처: LG에너지솔루션] LG에너지솔루션은 연결... ,2024-07-08
LG 에너지솔루션,"[종합] LG엔솔, 또 '사실상 적자'…2Q 美세액공제 빼면 '2525억 손실', 하...",https://www.financialpost.co.kr/news/articleView.html?idxno=208492, 대한민국을 대표하는 이차전지 제조사 LG에너지솔루션이 지난 2분기에 미국 인플레이션 감축법(IRA)에 따른 첨단제조생산세액공제(AMPC)분을 제외한 집계에서 영업손실 2525억원을 기록해 지난 1분기에 이어 또 적자를 기록했다. 전기차 캐즘(일시적 수요 정체)과 주요 광물 가격 하락에 따른 역래깅... ,2024-07-08
LG 에너지솔루션,"[마켓뷰] 지난주 열심히 달린 코스피, 美 물가 지수 발표 앞두고 숨 고르...",https://biz.chosun.com/stock/stock_general/2024/07/08/KFRGLYWMWFBKFA65JBRIMKFDDU/?utm_source=naver&utm_medium=original&utm_campaign=biz, LG에너지솔루션은 올해 2분기 시장 전망치를 하회하는 실적을 내면서 장중 하락 전환한 뒤 소폭 오른 35만8500원에 거래를 마쳤다. 효성중공업은 노르웨이에서 3000억원대 초고압 변압기를 수주했다는 소식에 6% 넘게 급등했다. 이날 우리 증시에서 외국인의 투자 심리가 개선된 것은 미국의 고용 지표가... ,2024-07-08
LG 에너지솔루션,"유진테크놀로지, 투자주의종목 지정…거래소 ""스팸관여 과다""",http://www.thebigdata.co.kr/view.php?ud=202407080829527925cd1e7f0bdf_23," 이원재 한국IR협의회 연구원은 ""유진테크놀로지는 배터리 제조사, 장비 제조사, 전기차 제조사 등 산업군별로 다양한 고객사들을 확보하고 있으며 주 매출처는 삼성SDI와 LG에너지솔루션 등의 2차전지 제조사""라며 ""삼성SDI에 배터리 노칭금형을 100% 독점적으로 공급하고 있고, LG에너지솔루션으로는... ",2024-07-08
LG 에너지솔루션,"美 물가지수 발표 앞두고 눈치보는 코스피, 강보합 출발",https://biz.chosun.com/stock/stock_general/2024/07/08/O2UA6EAZTND2ZFMDVXZKRJGPJU/?utm_source=naver&utm_medium=original&utm_campaign=biz," 반면 LG에너지솔루션과 삼성바이오로직스, 셀트리온 등은 하락세다. 같은 시각 코스닥지수는 전 거래일 대비 2.41포인트(0.28%) 오른 849.90을 기록 중이다. 개인이 홀로 680억원치 순매수 중인 가운데, 외국인과 기관은 각각 498억원, 158억원 순매도하고 있다. 코스닥 시장 시가총액 상위 종목 중... ",2024-07-08
LG 에너지솔루션,"코스피, 연일 최고치 경신...하반기 '꿈의 삼천피' 이룰까",http://news.tf.co.kr/read/economy/2113680.htm," 이 외에도 LG에너지솔루션도 바닥을 치고 반등하고 있고, 상장 50년 만에 최고가를 기록하고 있는 현대차와 기아의 강세도 빼놓을 수 없다. 전통적인 배당주에서 정부의 밸류업 기조를 타고 대표적인 '저PBR(주가순자산비율)주'로 변모하고 있는 KB금융도 연일 52주 신고가를 돌파하면서 금융주 전반의... ",2024-07-08
LG 에너지솔루션,네이버·카카오 '반격'…두산에너 '불기둥',http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202407080143&t=NN," 시가총액 상위종목별로는 NAVER(2.14%)와 LG에너지솔루션(0.98%) 등 그간 낙폭이 컸던 종목들을 중심으로 매수세가 유입되고 있다. 카카오도 1,300원(3.13%) 오른 4만2,800원을 기록중이다. 삼성전자 역시도 호실적 약발이 이틀째 이어지면서 강보합세를 기록중이다. 특히, 두산에너빌리티는 전거래일대비 1... ",2024-07-08
LG 에너지솔루션,[Top's Law] [기업법칼럼] 이사는 누구를 위해 일하는가,https://www.topdaily.kr/articles/98060," 물적분할 후 상장이 논란이 된 대표적 사례가 LG에너지솔루션이다. LG화학은 핵심 사업인 배터리 사업부문을 물적분할해 LG에너지솔루션이라는 완전자회사를 설립해 상장했다. LG화학 주가는 전기차 배터리 사업 성장에 힘입어 2021년 1월 100만원대까지 올랐지만, 같은 해 10월 분할 확정 이후 60만원대로 하락했다.... ",2024-07-08
LG 에너지솔루션,LG엔솔 애리조나 공장 건설 중단에도 현지 당국 “파트너십에 전념” 의...,https://www.businesspost.co.kr/BP?command=article_view&num=358182, 오유성 LG에너지솔루션 소형사업부장 전무(앞줄 왼쪽 세 번째)와 김형식 ESS전지 사업부장 상무(앞줄 오른쪽 세 번째) 및 나희관 애리조나 법인장 상무(앞줄 오른쪽 끝)가 현지시각으로 4월3일 애리조나주 퀸크릭에 위치한 배터리 단독 공장 착공식에 참석해 기념사진을 촬영하고 있다. 케이티 홉스 애리조나... ,2024-07-08
LG 에너지솔루션,'전기차 캐즘'에 2차전지 대장주 LG엔솔 이익 감소,http://www.jbnews.com/news/articleView.html?idxno=1443262," ［중부매일 박상철 기자］ 국내 2차전지 대장주 LG에너지솔루션(이하 LG엔솔)도 전기차 캐즘(Chasm·일시적 수요 정체 현상) 여파를 피하지 못했다. 8일 LG엔솔은 올해 2분기 연결 기준 잠정 실적을 발표했다. 매출 6조1천619억 원, 영업이익 1천953억 원을 기록했다. 지난해 같은 기간 대비 매출 29.8... ",2024-07-08
LG 에너지솔루션,"중국 전기차 미국·유럽 규제에 인도네시아 향한다, LG엔솔 현대차 영향...",https://www.businesspost.co.kr/BP?command=article_view&num=358198, 현대자동차그룹이 LG에너지솔루션과 합작해 건설한 인도네시아 배터리셀 공장 'HLI그린파워' 전경. 미국과 유럽연합(EU)의 규제 강화로 해외 수출에 불확실성이 커진 중국 전기차 기업들이 인도네시아를 비롯한 동남아 시장 공략에 집중할 것으로 전망된다. 인도네시아는 현대자동차와 LG에너지솔루션이 주요... ,2024-07-08
LG 에너지솔루션,"케이씨텍, LG엔솔 파일럿 7라인 진입 실패",http://www.thelec.kr/news/articleView.html?idxno=28968, LG에너지솔루션 파우치형 배터리 이미지.(사진 LG에너지솔루션) 케이씨텍이 LG에너지솔루션 양산라인 문턱을 못 넘고 있다. 지난해 9월 패키징 장비 인증(퀄) 이후 대전 기술연구원에 연구‧개발(R&D) 장비를 한 대 공급한 이후 양산용 장비 발주를(PO) 받지 못하고 있다. 전기차 판매 감소로 하반기 투자... ,2024-07-08
LG 에너지솔루션,"LG에너지솔루션, '어닝 쇼크' 딛고 주가 반등...주가 36만원 회복",http://www.g-enews.com/ko-kr/news/article/news_all/202407081019427223edf69f862c_1/article.html," LG에너지솔루션이 '어닝 쇼크' 수준의 실적을 발표했지만, 주가는 소폭 반등세를 보이고 있다. 8일 코스피 상장사 LG에너지솔루션은 연결 기준 올해 2분기 영업이익이 1천953억원으로 지난해 동기보다 57.6% 감소한 것으로 잠정 집계됐다고 8일 공시했다. 이번 영업이익은 연합인포맥스가 집계한... ",2024-07-08
LG 에너지솔루션,"LG엔솔 김동명, 전기차 LFP 수주…점유율 하락 극복 노린다",http://www.shinailbo.co.kr/news/articleView.html?idxno=1899867," LG에너지솔루션의 글로벌 자동차시장 점유율이 전년 동기대비 2.1%포인트 하락한 12.6%를 기록했다. 김동명 LG엔솔 사장은 국내 업체 최초로 전기차용 LFP 배터리 수주를 통해 점유율 회복을 노린다는 방침이다. 8일 업계에 따르면, 최근 LG엔솔은 르노와 2025년 말부터 2030년까지 총 5년 공급 규모 약 39GWh... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 2분기 영업익 1953억 '58%↓'…에쓰오일, 서울창업허브...",http://www.sisaon.co.kr/news/articleView.html?idxno=162365," 2024년 2분기 LG에너지솔루션 매출과 영업이익을 나타낸 그래프. ⓒLG에너지솔루션 LG에너지솔루션, 2분기 영업익 1953억…전년比 58%↓ LG에너지솔루션은 올해 2분기 영업이익(잠정)이 전년 동기 대비 57.6% 감소한 1953억 원을 기록했다고 8일 밝혔다. 같은 기간 매출은 29.8% 감소한 6조1619억 원으로 집계됐다.... ",2024-07-08
LG 에너지솔루션,"[찐코노미] ""2차전지, 캐즘 탈출 조짐""…LG엔솔·에코프로비엠 '이렇게'...",https://www.etoday.co.kr/news/view/2377774, 이투데이=최은지 기자 | LG에너지솔루션이 프랑스 르노의 전기차 부문 암페어와 파우치 LFP 배터리 공급 계약을 체결했습니다. 이는 2025년부터 5년간 39기가와트시(GWh) 규모로 순수 전기차 59만 대에 사용할 양인데요. 유럽 현지 공장에서의 안정된 공급과 기술력이 계약 성사에 주요한 역할을 했습니다. 이를... ,2024-07-08
LG 에너지솔루션,전기차 시장 '캐즘'… LG엔솔 2분기 영업이익 57.6% 감소,https://www.inews365.com/news/article.html?no=822198," 매출 6조1천619억 원·영업이익 1천953억 원 전년 동기比 매출 29.8% 감소 ［충북일보］ LG에너지솔루션도 전기차 시장의 캐즘(Chasm·일시적 수요 정체 현상)여파를 피하지 못했다. 세계적인 전기차 시장의 둔화와 메탈 가격 하락, 소비 위축 등으로 전반적인 시장의 약세를 겪고 있는 것으로 분석된다.... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 2분기 영업익 1953억...전년비 57.6% 급감",http://www.metroseoul.co.kr/article/20240708500294," LG에너지솔루션 CI. LG에너지솔루션의 2분기 영업이익이 전기차 수요 부진 등으로 지난해 대비 큰 폭 감소했다. LG에너지솔루션이 2024년 2분기 잠정 실적을 발표했다고 8일 밝혔다. 매출 6조1619억 원, 영업이익 1953억 원이다. 전년 동기 대비 매출은 29.8% 감소, 영업이익은 57.6... ",2024-07-08
LG 에너지솔루션,LG화학·LG엔솔 25일 기관투자자 등 대상 기업설명회,http://www.cctimes.kr/news/articleView.html?idxno=804464, LG화학은 오는 25일 오후 2시 기관투자자와 증권 애널리스트 등을 대상으로 올해 2분기 경영실적을 설명하는 기업설명회(IR)를 개최한다고 8일 공시했다. LG에너지솔루션도 이날 오전 10시 올해 2분기 경영실적을 발표하는 기업설명회(IR)를 개최한다고 8일 공시했다. /엄경철 선임기자 ,2024-07-08
LG 에너지솔루션,"엇갈리는 외인-기관 수급…코스피, 장 초반 2,860대 보합권 등락(종합)",https://www.yna.co.kr/view/AKR20240708032551008?input=1195m," SK하이닉스, LG에너지솔루션, 기아, 삼성SDI 등은 상승과 하락을 오가는 보합권 등락 중이다. 업종별로 보면 음식료품(1.16%), 운수장비(1.07%), 전기전자(0.78%), 의료정밀(0.74%), 기계(0.68%) 등이 오르고 있으며 보험(-2.22%), 운수창고(-2.10%), 유통업(-1.20%), 전기가스업(-0.58%), 통신업(-0.30%) 등은 내리고... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 2분기 영업익 '반토막'…한파 몰아치는 배터리업계",http://www.edaily.co.kr/news/newspath.asp?newsid=03076646638952552, 국내 이차전지(배터리) 업계 1위인 LG에너지솔루션의 올해 2분기 실적이 전방산업인 전기차 캐즘(일시적 수요 둔화) 여파로 크게 악화했다. K-배터리의 주력 시장이었던 유럽 지역 전기차 수요 회복이 더딘 데다 원재료인 메탈 가격 하락세가 이어지면서 주요 업체들의 실적 개선이 하반기 이후로 지연될... ,
LG 에너지솔루션,2분기도 배터리 한파… LG엔솔 영업익 ‘반토막’,https://www.munhwa.com/news/view.html?no=2024070801071707207002," 국내 배터리 업계 1위인 LG에너지솔루션은 올해 2분기 영업이익이 1953억 원으로 잠정 집계됐다고 8일 공시했다. 전 분기 대비 소폭 상승했지만, 이는 지난해 같은 기간 영업이익(4606억 원)보다 57.6%가량 감소한 수치다. LG에너지솔루션의 영업이익은 지난해 3분기 7312억 원, 지난해 4분기 3382억 원, 올해... ",
LG 에너지솔루션,"'데스밸리' 건너는 LG엔솔…""전기차 회복에 4분기 개선""",https://www.hankyung.com/article/2024070899401," 국내 1위 배터리 셀 제조사인 LG에너지솔루션이 지난 2분기 매출 6조1619억원, 영업이익 1953억원의 실적을 기록했다. 전년 동기 대비 각각 29.8%, 57.6% 감소했다. 올해 연간 매출이 전년보다 줄어들 것이라는 전망마저 나온다. LG에너지솔루션이 ‘기대 이하’의 성적표를 받긴 했지만 마지막 ‘데스밸리’... ",
LG 에너지솔루션,"LG엔솔 '꿈의 기술' 정조준…""2028년 건식 코팅 상용화""",https://www.hankyung.com/article/2024070428891, LG에너지솔루션이 2028년까지 ‘건식 전극’ 기술을 상용화하겠다고 밝혔다. 건식 전극 기술은 기존 습식 코팅 방식보다 친환경적이고 생산 비용을 대폭 낮출 수 있는 것으로 평가된다. 테슬라조차 중단한 ‘꿈의 공정 기술’이다. 공정 혁신을 통해 중국산 배터리와의 경쟁에 대비하기 위한 포석으로... ,
LG 에너지솔루션,"LG엔솔, 中 제치고 'LFP 배터리' 첫 수주",https://www.hankyung.com/article/2024070273161," LG에너지솔루션이 전기차용 리튬·인산철(LFP) 배터리를 르노에 공급한다. 4조~5조원에 달하는 물량인 것으로 알려졌다. CATL, 비야디(BYD) 등 중국 배터리셀 제조사들이 장악한 중저가 시장에 국내 업체가 본격적으로 참전할 것임을 알리는 ‘신호탄’으로 해석된다. 최대 5조원 규모 공급 예상... ",
LG 에너지솔루션,"LG그룹주, 한달새 시총 7조 불었다",https://www.hankyung.com/article/2024070772601, 같은 기간 LG그룹주(LG에너지솔루션 LG전자 LG디스플레이 LG이노텍 LG유플러스 LG화학 LG생활건강) 시가총액은 7조원 늘었다. 이들 종목 주가는 올 들어 6월 초까지 박스권을 맴돌거나 내림세를 보이다가 ‘깜짝 실적’ 등에 힘입어 오름세로 전환하고 있다. LG전자는 올 2분기 영업이익으로... ,
LG 에너지솔루션,"삼성SDI ""ESS 배터리 왕좌 되찾겠다""…中에 전면전 선포",https://www.hankyung.com/article/2024070430221, ○“ESS가 실적 견인할 것” ESS 시장에 눈독을 들이기는 LG에너지솔루션도 마찬가지다. 이 회사는 핵심 고객인 테슬라와 제너럴모터스(GM)의 전기차 판매 둔화에 따른 실적 부진을 ESS로 메운다는 전략을 세웠다. 이미 몇몇 성과도 거뒀다. 지난 5월 한화큐셀(한화솔루션 태양광 부문)이 발주한 4.8GWh... ,
LG 에너지솔루션,"""자만심 버리고 혁신 되살려야"" LG엔솔 대표의 '자성' 메시지",http://www.fnnews.com/news/202407041806243478, 김동명 LG에너지솔루션 최고경영자(CEO·사진)가 전기차 캐즘(대중화 전 일시적 수요 둔화)을 겪고 있는 배터리 사업의 위기 극복을 위해 전 구성원에게 경각심을 주문했다. 4일 LG에너지솔루션에 따르면 김 대표는 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를... ,
LG 에너지솔루션,"LG엔솔 CEO의 뼈저린 반성 ""자만심 버리고 도전·혁신의 DNA 되살리자""",https://www.hankookilbo.com/News/Read/A2024070410040005465?did=NA," LG에너지솔루션(LG엔솔)은 최고경영자(CEO) 김동명 사장이 4일 오전 임직원에게 '도전과 혁신의 DNA를 되살리자'는 메시지를 전달했다고 이날 밝혔다. LG엔솔에 따르면 김 사장은 ""질적 성장을 통한 기업가치 일등이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 한다""며 ""이뿐만 아니라... ",
LG 에너지솔루션,"LG엔솔, 호주 리튬 광산 투자…IRA 공급망 강화",http://www.edaily.co.kr/news/newspath.asp?newsid=02722406638950584, LG에너지솔루션이 전기차 배터리 핵심 원재료인 리튬 광산 투자를 실시했다. LG에너지솔루션은 2일 LG에너지솔루션은 호주 리튬 광산 업체 라이온타운과 대규모 리튬 정광 공급 및 전환사채 투자 계약을 체결했다고 밝혔다. 리튬 정광은 리튬 광석을 가공해 농축한 고순도 원자재로 고용량 전기차... ,
LG 에너지솔루션,"LG엔솔, 호주서 전기차 500만대분 리튬 … 핵심원료 확보 총력",https://www.mk.co.kr/article/11057049," LG에너지솔루션은 호주 광산 업체와 전기차 500만대분의 리튬 수급 계약을 체결했다. 전기차 캐즘(일시적 수요 둔화)으로 성장세가 둔화된 상황이지만, 미래에 있을 수요 확대에 대비해 선제적으로 원료 확보에 집중하는 모양새다. 2일 LG에너지솔루션은 호주 리튬 광산 업체 라이언타운으로부터 리튬 정광... ",
LG 에너지솔루션,"LG엔솔, ‘中 텃밭’ LFP 배터리서 첫 대규모 수주",https://www.kmib.co.kr/article/view.asp?arcid=1719907530&code=11151400&cp=nv, LG에너지솔루션이 전기차용 LFP(리튬인산철) 배터리 첫 수주에 성공했다. 국내 배터리 기업 중 전기차용 LFP 배터리 공급 계약을 맺은 곳은 LG에너지솔루션이 처음이다. ‘중국 텃밭’으로 불리는 LFP 배터리 영역에서 제품 경쟁력으로 승부를 봤다는 점에서 한국 배터리 기업 입지를 키운 성과라는 평가가... ,
LG 에너지솔루션,"中에 반격 가한 K배터리…LG엔솔, 유럽 LFP 첫 대규모 수주",http://www.edaily.co.kr/news/newspath.asp?newsid=03312806638950584, 그간 에너지효율이 좋은 대신 가격이 비싼 전기차용 3원계(NCM) 배터리를 만들어온 LG에너지솔루션이 값이 싼 리튬인산철(LFP) 배터리 수주에 처음으로 성공하며 중국 업체들이 장악했던 LFP 배터리 시장에 첫발을 내디뎠다. 그동안 중국의 저가형 배터리에 밀려 고전을 면치 못했던 국내 배터리 업체가... ,
LG 에너지솔루션,"현대차그룹, 인니에 ‘전기차 생태계’ 구축",https://www.khan.co.kr/economy/auto/article/202407032024005," 이번 HLI그린파워 공장은 현대차그룹과 LG에너지솔루션이 공동 투자한 배터리 생산기지로 2021년 9월 착공했다. 총 32만㎡ 부지에 전극공정, 조립공정, 활성화공정 등을 갖추고, 전기차 15만대 규모인 연산 10GWh(기가와트시)의 배터리 셀을 생산할 수 있다. HLI그린파워에서 만든 배터리 셀은 고함량 니켈(N)과... ",
LG 에너지솔루션,김동명 LG엔솔 사장 “1등 자만심 버리고 혁신 DNA 되살려야”,https://www.etnews.com/20240704000058, 김동명 LG에너지솔루션 사장이 “자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살리자”고 강조했다. 김 사장은 하반기를 맞아 4일 구성원들에게 전달한 메시지에서 “과거의 영광에 사로잡히지 말고 사업과 제품 포트폴리오를 전면 개편해 나가자”며 이같이 전했다. 현재 배터리 산업을 둘러싼... ,
LG 에너지솔루션,"현대차그룹, 인니에 전기차 생태계 구축… 정의선 “새 길 개척”",https://www.seoul.co.kr/news/economy/car/2024/07/04/20240704018002?wlog_tag3=naver, 현대차그룹은 3일(현지시간) 인도네시아 카라왕 신산업단지(KNIC)에 위치한 LG에너지솔루션과의 합작 공장 HLI그린파워에서 인도네시아 정부와 ‘인도네시아 전기차(EV) 생태계 완성 기념식’을 열고 공장 준공 및 전기차 디 올 뉴 코나 일렉트릭 양산을 알렸다고 이날 밝혔다. 행사에는 조코 위도도 인도네시아... ,
LG 에너지솔루션,AI 주춤하자 살아난 2차전지·밸류업…ETF 수익률도 ‘껑충’[펀드와치...,http://www.edaily.co.kr/news/newspath.asp?newsid=01144726638952224," LG에너지솔루션(373220)(18.27%)과 삼성SDI(006400)(17.59%), 에코프로비엠(247540)(15.01%)을 주요 포트폴리오로 구성하고 있고, 관련 종목 주가 움직임의 2배를 추종한다. 수익률 2위 역시 2차전지 레버리지 ETF인 ‘KODEX 2차전지산업 레버리지’로 나타났다. [이데일리 김일환 기자] 약세를 보여온 2차전지... ",
LG 에너지솔루션,"印尼에 현대차 전기車 거점…정의선 ""협력의 결실""",https://www.hankyung.com/article/2024070301011," 현대자동차그룹이 LG에너지솔루션과 함께 세운 HLI그린파워가 이날 준공식을 열었다. 현대차가 직접 투자한 첫 배터리셀 공장이다. 현대차그룹은 인도네시아에서 최초로 니켈 등 원자재부터 배터리셀, 완성차(코나 일렉트릭)에 이르는 전기차 일관 생산 시스템을 갖췄다. 현대차그룹은 인도네시아가 세계... ",
LG 에너지솔루션,"""반토막은 양반"" 개미 울리더니…테슬라 탄 이차전지 '꿈틀'",http://news.mt.co.kr/mtview.php?no=2024070415143374194," 이날 국내 이차전지 대장주 LG에너지솔루션도 전 거래일보다 1000원(0.28%) 상승한 35만9000원을 기록했다. 삼성SDI(2.18%), 엔켐(0.21%), 솔브레인(5.35%), 에코프로머티(0.6%), 코스모신소재(0.54%)도 나란히 상승 마감했다. 테슬라가 시장 기대치를 뛰어넘는 2분기 차량 인도 실적을 발표하며 급등한 영향이다. 최근... ",
LG 에너지솔루션,"정의선 ""새로운 길 개척""… 니켈 왕국 印尼에 전기차 생태계",https://www.mk.co.kr/article/11057960, 배터리셀 HLI그린파워 준공 고성능 리튬이온 배터리 생산 코나 일렉트릭에 장착하기로 일괄생산 체제로 경쟁력 올려 전동화 나선 인니 정부와 협력 현대자동차그룹이 LG에너지솔루션과 인도네시아에 배터리셀 합작공장 'HLI그린파워'를 준공했다. 현대차그룹은 배터리셀부터 완성차로 이어지는 일괄생산... ,
LG 에너지솔루션,전기차 둔화·중국 공세에…이차전지 3사 수장 입모아 위기,https://www.hani.co.kr/arti/economy/marketing/1147789.html," “자만심 버려라” “물러날 곳이 없다” “새로운 위기.” 엘지(LG)에너지솔루션(엘지엔솔)·에스케이(SK)온·삼성(SDI)에스디아이 등 국내 이차전지 업체 최고경영자(CEO)들이 직원들을 향해 잇달아 경고의 메시지를 내놨다. 전기차 수요 둔화와 중국 업체들의 가격 인하 공세가 심해지자, 내부에 긴장감을... ",
LG 에너지솔루션,"[단독] 고급 배터리 공략해온 韓, 저가시장 진출…中 아성 뚫는다",https://www.mk.co.kr/article/11057048, LG엔솔 유럽서 대규모 수주 中 독식 LFP배터리 첫 진출 포트폴리오 다변화 포석 국내기업들 진출 잇따를 듯 유럽시장 급성장에 맞춰 LFP 에너지저장장치 공급 '전기차 캐즘' 돌파구 마련 ◆ K배터리 반격 ◆ LG에너지솔루션이 유럽 지역에서 리튬인산철(LFP) 배터리를 앞세워 전기차 배터리와... ,
LG 에너지솔루션,"""인니 전기차산업 활성화, 동남아에 기회""",https://www.dt.co.kr/contents.html?article_no=2024070302109932091008&ref=naver," 현대차그룹은 인도네시아에서 LG에너지솔루션과 합작한 배터리셀 공장인 'HLI그린파워'를 준공했다. 이곳에서 생산되는 배터리셀은 고함량 니켈(N)과 코발트(C), 망간(M)에 출력을 높여주고, 화학적 불안정성을 낮춰줄 수 있는 알루미늄(A)을 추가한 고성능 NCMA 리튬이온 배터리셀이다. 현대차 인도네시아 공장에서... ",
